DATA_BASE;DIST;TUC;A1;SITCONT;SIT_ATIV;PROPRIEDADE;QTD;SOMA_REDE_KM
2020/12/31 00:00:00.000000000;404.0;295;11;AT1;  ;PD;805184;0.0
2020/12/31 00:00:00.000000000;404.0;295;11;SF ;  ;PD;42166;0.0
2020/12/31 00:00:00.000000000;404.0;345;1;AT1;AT;O ;4;0.0
2020/12/31 00:00:00.000000000;404.0;345;1;AT1;AT;PD;7419;0.0
2020/12/31 00:00:00.000000000;404.0;345;1;RT ;AT;PD;11;0.0
2020/12/31 00:00:00.000000000;404.0;565;1;AT1;AT;O ;277;0.0
2020/12/31 00:00:00.000000000;404.0;565;1;AT1;AT;PD;339935;0.0
2020/12/31 00:00:00.000000000;404.0;565;1;SF ;AT;O ;1;0.0
2020/12/31 00:00:00.000000000;404.0;565;1;SF ;AT;PD;2192;0.0
2020/12/31 00:00:00.000000000;404.0;565;3;AT1;AT;O ;1;0.0
2020/12/31 00:00:00.000000000;404.0;565;3;AT1;AT;PD;405;0.0
2020/12/31 00:00:00.000000000;404.0;565;3;SF ;AT;O ;1;0.0
2020/12/31 00:00:00.000000000;404.0;565;3;SF ;AT;PD;372;0.0
2020/12/31 00:00:00.000000000;404.0;570;1;AT1;AT;PD;673;0.0
2020/12/31 00:00:00.000000000;404.0;570;1;RT ;AT;PD;20;0.0
2020/12/31 00:00:00.000000000;404.0;575;1;AT1;  ;PD;3796;0.0
2020/12/31 00:00:00.000000000;404.0;575;1;SF ;  ;PD;442;0.0
2020/12/31 00:00:00.000000000;404.0;575;2;AT1;  ;PD;3348;0.0
2020/12/31 00:00:00.000000000;404.0;575;11;AT1;  ;PD;15;0.0
2020/12/31 00:00:00.000000000;404.0;   ;  ;   ;0 ;  ;25;0.0
2020/12/31 00:00:00.000000000;404.0;   ;  ;   ;AT;  ;1317299;0.0
2020/12/31 00:00:00.000000000;404.0;   ;  ;   ;DS;  ;158276;0.0
2020/12/31 00:00:00.000000000;404.0;   ;  ;0  ;  ;O ;1;0.023881
2020/12/31 00:00:00.000000000;404.0;00 ;00;AT1;AT;PD;9;0.0
2020/12/31 00:00:00.000000000;404.0;000;00;0  ;  ;0 ;56;0.0
2020/12/31 00:00:00.000000000;404.0;000;00;0  ;  ;O ;11444;0.0
2020/12/31 00:00:00.000000000;404.0;000;00;0  ;  ;PD;15683;0.0
2020/12/31 00:00:00.000000000;404.0;000;00;0  ;AT;0 ;3;0.0
2020/12/31 00:00:00.000000000;404.0;000;00;0  ;AT;O ;256;0.0
2020/12/31 00:00:00.000000000;404.0;000;00;0  ;AT;PD;1256;0.0
2020/12/31 00:00:00.000000000;404.0;000;00;COM;AT;0 ;21;0.0
2020/12/31 00:00:00.000000000;404.0;000;00;COM;AT;PD;136;0.0
2020/12/31 00:00:00.000000000;404.0;125;01;AT1;  ;PD;11;0.0
2020/12/31 00:00:00.000000000;404.0;125;01;RT ;  ;PD;9;0.0
2020/12/31 00:00:00.000000000;404.0;125;02;AT1;  ;O ;8;0.0
2020/12/31 00:00:00.000000000;404.0;125;02;AT1;  ;PD;2759;0.0
2020/12/31 00:00:00.000000000;404.0;125;02;RT ;  ;PD;33;0.0
2020/12/31 00:00:00.000000000;404.0;125;02;SF ;  ;PD;811;0.0
2020/12/31 00:00:00.000000000;404.0;160;01;AT1;AT;O ;15;0.0
2020/12/31 00:00:00.000000000;404.0;160;01;AT1;AT;PD;3306;0.0
2020/12/31 00:00:00.000000000;404.0;160;01;RT ;AT;PD;4;0.0
2020/12/31 00:00:00.000000000;404.0;160;02;AT1;AT;PD;19;0.0
2020/12/31 00:00:00.000000000;404.0;160;03;AT1;AT;PD;58;0.0
2020/12/31 00:00:00.000000000;404.0;160;04;AT1;AT;PD;72;0.0
2020/12/31 00:00:00.000000000;404.0;160;06;AT1;AT;PD;25;0.0
2020/12/31 00:00:00.000000000;404.0;160;10;AT1;AT;PD;36;0.0
2020/12/31 00:00:00.000000000;404.0;190;01;0  ;  ;O ;7;0.475397
2020/12/31 00:00:00.000000000;404.0;190;01;0  ;  ;PD;1006;411.158705
2020/12/31 00:00:00.000000000;404.0;190;01;AT1;  ;O ;3;0.167641
2020/12/31 00:00:00.000000000;404.0;190;01;AT1;  ;PD;12744;3643.348137
2020/12/31 00:00:00.000000000;404.0;190;01;SF ;  ;PD;24;5.531018
2020/12/31 00:00:00.000000000;404.0;190;02;0  ;  ;O ;1642;132.250537
2020/12/31 00:00:00.000000000;404.0;190;02;0  ;  ;PD;7051;276.512076
2020/12/31 00:00:00.000000000;404.0;190;02;AT1;  ;O ;1303;54.058334
2020/12/31 00:00:00.000000000;404.0;190;02;AT1;  ;PD;386452;18252.94939
2020/12/31 00:00:00.000000000;404.0;190;02;SF ;  ;O ;111;4.626269
2020/12/31 00:00:00.000000000;404.0;190;02;SF ;  ;PD;8242;325.385996
2020/12/31 00:00:00.000000000;404.0;210;01;AT1;AT;O ;2;0.0
2020/12/31 00:00:00.000000000;404.0;210;01;AT1;AT;PD;980;0.0
2020/12/31 00:00:00.000000000;404.0;210;01;RT ;AT;PD;16;0.0
2020/12/31 00:00:00.000000000;404.0;210;01;SF ;AT;PD;7;0.0
2020/12/31 00:00:00.000000000;404.0;210;02;AT1;AT;PD;1;0.0
2020/12/31 00:00:00.000000000;404.0;255;01;0  ;  ;O ;1699;0.0
2020/12/31 00:00:00.000000000;404.0;255;01;0  ;  ;PD;2;0.0
2020/12/31 00:00:00.000000000;404.0;255;01;AT1;  ;PD;185150;0.0
2020/12/31 00:00:00.000000000;404.0;255;01;SF ;  ;PD;7949;0.0
2020/12/31 00:00:00.000000000;404.0;255;02;0  ;  ;O ;106;0.0
2020/12/31 00:00:00.000000000;404.0;255;02;AT1;  ;PD;3200;0.0
2020/12/31 00:00:00.000000000;404.0;255;02;SF ;  ;PD;9;0.0
2020/12/31 00:00:00.000000000;404.0;330;01;AT1;  ;PD;154;0.0
2020/12/31 00:00:00.000000000;404.0;340;01;AT1;  ;PD;2292;0.0
2020/12/31 00:00:00.000000000;404.0;340;01;RT ;  ;PD;1;0.0
2020/12/31 00:00:00.000000000;404.0;345;01;AT1;AT;PD;11;0.0
2020/12/31 00:00:00.000000000;405.0;0.0;0;0  ;  ;CS;1338268;0.0
2020/12/31 00:00:00.000000000;405.0;0.0;0;0  ;  ;PD;40279;0.0
2020/12/31 00:00:00.000000000;405.0;0.0;0;0  ;AT;CS;186078;0.0
2020/12/31 00:00:00.000000000;405.0;0.0;0;0  ;AT;PD;1155;0.0
2020/12/31 00:00:00.000000000;405.0;0.0;0;0  ;DS;CS;3;0.0
2020/12/31 00:00:00.000000000;405.0;0.0;0;COM;AT;CS;12591;0.0
2020/12/31 00:00:00.000000000;405.0;0.0;0;COM;AT;PD;397352;0.0
2020/12/31 00:00:00.000000000;405.0;135;1;AT1;  ;PD;224;0.0
2020/12/31 00:00:00.000000000;405.0;135;2;AT1;  ;PD;282;0.0
2020/12/31 00:00:00.000000000;405.0;160;1;AT1;AT;CS;1076;0.0
2020/12/31 00:00:00.000000000;405.0;160;1;AT1;AT;PD;115191;0.0
2020/12/31 00:00:00.000000000;405.0;160;1;RT ;AT;CS;6;0.0
2020/12/31 00:00:00.000000000;405.0;160;1;RT ;AT;PD;124;0.0
2020/12/31 00:00:00.000000000;405.0;160;1;SF ;AT;CS;13;0.0
2020/12/31 00:00:00.000000000;405.0;160;1;SF ;AT;PD;2892;0.0
2020/12/31 00:00:00.000000000;405.0;160;2;AT1;AT;CS;5;0.0
2020/12/31 00:00:00.000000000;405.0;160;2;AT1;AT;PD;119;0.0
2020/12/31 00:00:00.000000000;405.0;160;3;AT1;AT;CS;6076;0.0
2020/12/31 00:00:00.000000000;405.0;160;3;AT1;AT;PD;301454;0.0
2020/12/31 00:00:00.000000000;405.0;160;3;AT1;DS;CS;3;0.0
2020/12/31 00:00:00.000000000;405.0;160;3;AT1;DS;PD;6;0.0
2020/12/31 00:00:00.000000000;405.0;160;3;RT ;AT;PD;3;0.0
2020/12/31 00:00:00.000000000;405.0;160;3;SF ;AT;PD;226;0.0
2020/12/31 00:00:00.000000000;405.0;160;4;AT1;AT;CS;191;0.0
2020/12/31 00:00:00.000000000;405.0;160;4;AT1;AT;PD;10291;0.0
2020/12/31 00:00:00.000000000;405.0;160;4;SF ;AT;PD;12;0.0
2020/12/31 00:00:00.000000000;405.0;160;6;AT1;AT;CS;1;0.0
2020/12/31 00:00:00.000000000;405.0;160;6;AT1;AT;PD;157;0.0
2020/12/31 00:00:00.000000000;405.0;160;6;SF ;AT;CS;1;0.0
2020/12/31 00:00:00.000000000;405.0;160;6;SF ;AT;PD;59;0.0
2020/12/31 00:00:00.000000000;405.0;160;10;AT1;AT;PD;9;0.0
2020/12/31 00:00:00.000000000;405.0;160;12;AT1;AT;PD;96;0.0
2020/12/31 00:00:00.000000000;405.0;160;12;RT ;AT;PD;12;0.0
2020/12/31 00:00:00.000000000;405.0;160;12;SF ;AT;PD;24;0.0
2020/12/31 00:00:00.000000000;405.0;160;15;AT1;AT;PD;105;0.0
2020/12/31 00:00:00.000000000;405.0;190.0;2;   ;  ;PD;18;0.3
2020/12/31 00:00:00.000000000;405.0;190.0;2;0  ;  ;CS;603297;38366.674449
2020/12/31 00:00:00.000000000;405.0;190.0;2;0  ;  ;PD;762284;14659.566455
2020/12/31 00:00:00.000000000;405.0;190.0;2;AT1;  ;CS;56961;3164.376636
2020/12/31 00:00:00.000000000;405.0;190.0;2;AT1;  ;PD;8101212;503880.661385
2020/12/31 00:00:00.000000000;405.0;190.0;2;SF ;  ;CS;4344;287.550792
2020/12/31 00:00:00.000000000;405.0;190.0;2;SF ;  ;PD;481618;37843.830161
2020/12/31 00:00:00.000000000;405.0;210;1;AT1;AT;CS;15;0.0
2020/12/31 00:00:00.000000000;405.0;210;1;AT1;AT;PD;183;0.0
2020/12/31 00:00:00.000000000;405.0;210;1;RT ;AT;PD;1;0.0
2020/12/31 00:00:00.000000000;405.0;210;2;AT1;AT;CS;6;0.0
2020/12/31 00:00:00.000000000;405.0;210;2;AT1;AT;PD;409;0.0
2020/12/31 00:00:00.000000000;405.0;210;2;RT ;AT;PD;8;0.0
2020/12/31 00:00:00.000000000;405.0;210;2;SF ;AT;CS;4;0.0
2020/12/31 00:00:00.000000000;405.0;210;2;SF ;AT;PD;335;0.0
2020/12/31 00:00:00.000000000;405.0;255;0;0  ;  ;CS;30;0.0
2020/12/31 00:00:00.000000000;405.0;255;0;SF ;  ;PD;1;0.0
2020/12/31 00:00:00.000000000;405.0;255;1;0  ;  ;CS;163102;0.0
2020/12/31 00:00:00.000000000;405.0;255;1;0  ;  ;PD;1;0.0
2020/12/31 00:00:00.000000000;405.0;255;1;AT1;  ;CS;1;0.0
2020/12/31 00:00:00.000000000;405.0;255;1;AT1;  ;PD;1360062;0.0
2020/12/31 00:00:00.000000000;405.0;255;1;SF ;  ;PD;82912;0.0
2020/12/31 00:00:00.000000000;405.0;255;2;0  ;  ;CS;440;0.0
2020/12/31 00:00:00.000000000;405.0;255;2;0  ;  ;PD;89;0.0
2020/12/31 00:00:00.000000000;405.0;255;2;AT1;  ;PD;11606;0.0
2020/12/31 00:00:00.000000000;405.0;255;2;SF ;  ;PD;2931;0.0
2020/12/31 00:00:00.000000000;405.0;295;1;AT1;  ;PD;387357;0.0
2020/12/31 00:00:00.000000000;405.0;295;11;AT1;  ;PD;1083574;0.0
2020/12/31 00:00:00.000000000;405.0;295;11;SF ;  ;PD;174012;0.0
2020/12/31 00:00:00.000000000;405.0;345;1;AT1;AT;CS;33;0.0
2020/12/31 00:00:00.000000000;405.0;345;1;AT1;AT;PD;5989;0.0
2020/12/31 00:00:00.000000000;405.0;345;1;RT ;AT;PD;20;0.0
2020/12/31 00:00:00.000000000;405.0;345;1;SF ;AT;PD;132;0.0
2020/12/31 00:00:00.000000000;405.0;565;1;AT1;AT;CS;6093;0.0
2020/12/31 00:00:00.000000000;405.0;565;1;AT1;AT;PD;406468;0.0
2020/12/31 00:00:00.000000000;405.0;565;1;SF ;AT;CS;84;0.0
2020/12/31 00:00:00.000000000;405.0;565;1;SF ;AT;PD;2088;0.0
2020/12/31 00:00:00.000000000;405.0;565;2;SF ;AT;CS;2;0.0
2020/12/31 00:00:00.000000000;405.0;565;5;AT1;AT;CS;1;0.0
2020/12/31 00:00:00.000000000;405.0;565;5;AT1;AT;PD;3;0.0
2020/12/31 00:00:00.000000000;405.0;565;5;SF ;AT;PD;2;0.0
2020/12/31 00:00:00.000000000;405.0;570;1;AT1;AT;CS;2;0.0
2020/12/31 00:00:00.000000000;405.0;570;1;AT1;AT;PD;901;0.0
2020/12/31 00:00:00.000000000;405.0;570;1;RT ;AT;PD;31;0.0
2020/12/31 00:00:00.000000000;405.0;570;2;AT1;AT;PD;5;0.0
2020/12/31 00:00:00.000000000;405.0;570;2;RT ;AT;PD;2;0.0
2020/12/31 00:00:00.000000000;405.0;575;1;AT1;  ;PD;8278;0.0
2020/12/31 00:00:00.000000000;405.0;575;1;SF ;  ;PD;375;0.0
2020/12/31 00:00:00.000000000;405.0;575;2;AT1;  ;PD;4970;0.0
2020/12/31 00:00:00.000000000;405.0;575;2;SF ;  ;PD;262;0.0
2020/12/31 00:00:00.000000000;405.0;575;11;AT1;  ;PD;560;0.0
2020/12/31 00:00:00.000000000;405.0;575;11;SF ;  ;PD;1;0.0
2020/12/31 00:00:00.000000000;405.0;575;12;AT1;  ;PD;1254;0.0
2020/12/31 00:00:00.000000000;405.0;575;12;SF ;  ;PD;67;0.0
2020/12/31 00:00:00.000000000;405.0;   ;  ;   ;AT;  ;2142202;0.0
2020/12/31 00:00:00.000000000;405.0;   ;  ;   ;DS;  ;2;0.0
2020/12/31 00:00:00.000000000;405.0;000;00;0  ;  ;CS;443770;0.0
2020/12/31 00:00:00.000000000;405.0;000;00;0  ;  ;PD;11958;0.0
2020/12/31 00:00:00.000000000;405.0;000;00;0  ;AT;CS;2483;0.0
2020/12/31 00:00:00.000000000;405.0;000;00;0  ;AT;PD;59;0.0
2020/12/31 00:00:00.000000000;405.0;000;00;COM;AT;CS;93;0.0
2020/12/31 00:00:00.000000000;405.0;000;00;COM;AT;PD;1548;0.0
2020/12/31 00:00:00.000000000;405.0;125;02;AT1;  ;PD;2413;0.0
2020/12/31 00:00:00.000000000;405.0;160;01;AT1;AT;CS;19;0.0
2020/12/31 00:00:00.000000000;405.0;160;01;AT1;AT;PD;3837;0.0
2020/12/31 00:00:00.000000000;405.0;160;01;SF ;AT;PD;25;0.0
2020/12/31 00:00:00.000000000;405.0;160;02;AT1;AT;CS;10;0.0
2020/12/31 00:00:00.000000000;405.0;160;02;AT1;AT;PD;428;0.0
2020/12/31 00:00:00.000000000;405.0;160;02;SF ;AT;PD;4;0.0
2020/12/31 00:00:00.000000000;405.0;160;03;AT1;AT;CS;79;0.0
2020/12/31 00:00:00.000000000;405.0;160;03;AT1;AT;PD;568;0.0
2020/12/31 00:00:00.000000000;405.0;160;04;AT1;AT;CS;3;0.0
2020/12/31 00:00:00.000000000;405.0;160;04;AT1;AT;PD;193;0.0
2020/12/31 00:00:00.000000000;405.0;165;02;AT1;  ;PD;4;0.0
2020/12/31 00:00:00.000000000;405.0;190;01;0  ;  ;CS;2079;807.986412
2020/12/31 00:00:00.000000000;405.0;190;01;0  ;  ;PD;3318;995.655429
2020/12/31 00:00:00.000000000;405.0;190;01;AT1;  ;CS;72;11.655149999999999
2020/12/31 00:00:00.000000000;405.0;190;01;AT1;  ;PD;57189;15440.917395
2020/12/31 00:00:00.000000000;405.0;190;01;SF ;  ;PD;12576;3573.329445
2020/12/31 00:00:00.000000000;405.0;190;02;   ;  ;PD;9;0.135
2020/12/31 00:00:00.000000000;405.0;190;02;0  ;  ;CS;61263;5229.603375
2020/12/31 00:00:00.000000000;405.0;190;02;0  ;  ;PD;106761;1938.249873
2020/12/31 00:00:00.000000000;405.0;190;02;AT1;  ;CS;5607;375.847749
2020/12/31 00:00:00.000000000;405.0;190;02;AT1;  ;PD;1433034;81420.798627
2020/12/31 00:00:00.000000000;405.0;190;02;SF ;  ;CS;825;56.92923
2020/12/31 00:00:00.000000000;405.0;190;02;SF ;  ;PD;90804;5989.519224
2020/12/31 00:00:00.000000000;405.0;210;01;AT1;AT;CS;11;0.0
2020/12/31 00:00:00.000000000;405.0;210;01;AT1;AT;PD;1360;0.0
2020/12/31 00:00:00.000000000;405.0;210;02;AT1;AT;PD;15;0.0
2020/12/31 00:00:00.000000000;405.0;255;00;0  ;  ;CS;4;0.0
2020/12/31 00:00:00.000000000;405.0;255;01;0  ;  ;CS;40208;0.0
2020/12/31 00:00:00.000000000;405.0;255;01;AT1;  ;PD;421416;0.0
2020/12/31 00:00:00.000000000;405.0;255;01;SF ;  ;PD;55837;0.0
2020/12/31 00:00:00.000000000;405.0;255;02;0  ;  ;CS;329;0.0
2020/12/31 00:00:00.000000000;405.0;255;02;0  ;  ;PD;25;0.0
2020/12/31 00:00:00.000000000;405.0;255;02;AT1;  ;PD;3689;0.0
2020/12/31 00:00:00.000000000;405.0;255;02;SF ;  ;PD;648;0.0
2020/12/31 00:00:00.000000000;405.0;295;11;0  ;  ;PD;1;0.0
2020/12/31 00:00:00.000000000;405.0;330;01;AT1;  ;PD;99;0.0
2020/12/31 00:00:00.000000000;405.0;330;01;RT ;  ;PD;1;0.0
2020/12/31 00:00:00.000000000;405.0;340;01;AT1;  ;CS;33;0.0
2020/12/31 00:00:00.000000000;405.0;340;01;AT1;  ;PD;2466;0.0
2020/12/31 00:00:00.000000000;405.0;345;01;AT1;AT;CS;2;0.0
2020/12/31 00:00:00.000000000;405.0;345;01;AT1;AT;PD;18;0.0
2020/12/31 00:00:00.000000000;5216.0;0.0;0;0  ;  ;0 ;2;0.0
2020/12/31 00:00:00.000000000;5216.0;0.0;0;0  ;  ;CS;666147;4.06518
2020/12/31 00:00:00.000000000;5216.0;0.0;0;0  ;  ;O ;326;0.0
2020/12/31 00:00:00.000000000;5216.0;0.0;0;0  ;  ;PD;31014;4.38408
2020/12/31 00:00:00.000000000;5216.0;0.0;0;0  ;AT;O ;57;0.0
2020/12/31 00:00:00.000000000;5216.0;0.0;0;0  ;AT;PD;1167;0.0
2020/12/31 00:00:00.000000000;5216.0;0.0;0;AT1;  ;CS;22;0.7684799999999999
2020/12/31 00:00:00.000000000;5216.0;0.0;0;AT1;  ;PD;3892;254.90347
2020/12/31 00:00:00.000000000;5216.0;0.0;0;COM;AT;CS;3;0.0
2020/12/31 00:00:00.000000000;5216.0;0.0;0;COM;AT;PD;4344;0.0
2020/12/31 00:00:00.000000000;5216.0;0.0;15;0  ;AT;PD;18;0.0
2020/12/31 00:00:00.000000000;5216.0;135;1;AT1;  ;PD;381;0.0
2020/12/31 00:00:00.000000000;5216.0;135;2;AT1;  ;PD;1277;0.0
2020/12/31 00:00:00.000000000;5216.0;160;1;AT1;AT;O ;12;0.0
2020/12/31 00:00:00.000000000;5216.0;160;1;AT1;AT;PD;16710;0.0
2020/12/31 00:00:00.000000000;5216.0;160;1;RT ;AT;PD;196;0.0
2020/12/31 00:00:00.000000000;5216.0;160;1;SF ;AT;PD;134;0.0
2020/12/31 00:00:00.000000000;5216.0;160;3;AT1;AT;PD;381;0.0
2020/12/31 00:00:00.000000000;5216.0;160;3;RT ;AT;PD;6;0.0
2020/12/31 00:00:00.000000000;5216.0;160;4;AT1;AT;PD;6;0.0
2020/12/31 00:00:00.000000000;5216.0;160;10;AT1;AT;PD;6;0.0
2020/12/31 00:00:00.000000000;5216.0;160;12;AT1;AT;PD;732;0.0
2020/12/31 00:00:00.000000000;5216.0;160;12;SF ;AT;PD;44;0.0
2020/12/31 00:00:00.000000000;5216.0;160;15;AT1;AT;PD;309;0.0
2020/12/31 00:00:00.000000000;5216.0;160;15;SF ;AT;PD;182;0.0
2020/12/31 00:00:00.000000000;5216.0;190.0;2;0  ;  ;CS;12060;788.4240159999999
2020/12/31 00:00:00.000000000;5216.0;190.0;2;0  ;  ;PD;220440;3661.311548
2020/12/31 00:00:00.000000000;5216.0;190.0;2;AT1;  ;CS;3438;122.402108
2020/12/31 00:00:00.000000000;5216.0;190.0;2;AT1;  ;PD;2318032;71411.088006
2020/12/31 00:00:00.000000000;5216.0;190.0;2;SF ;  ;PD;4;0.95344
2020/12/31 00:00:00.000000000;5216.0;210;1;AT1;AT;PD;57;0.0
2020/12/31 00:00:00.000000000;5216.0;210;2;AT1;AT;PD;504;0.0
2020/12/31 00:00:00.000000000;5216.0;210;2;RT ;AT;PD;6;0.0
2020/12/31 00:00:00.000000000;5216.0;255;0;AT1;  ;PD;72;0.0
2020/12/31 00:00:00.000000000;5216.0;255;1;AT1;  ;PD;426542;0.0
2020/12/31 00:00:00.000000000;5216.0;255;2;AT1;  ;PD;2314;0.0
2020/12/31 00:00:00.000000000;5216.0;255;2;SF ;  ;PD;155;0.0
2020/12/31 00:00:00.000000000;5216.0;295;1;AT1;  ;PD;435219;0.0
2020/12/31 00:00:00.000000000;5216.0;295;11;AT1;  ;PD;416549;0.0
2020/12/31 00:00:00.000000000;5216.0;295;13;AT1;  ;PD;1260;0.0
2020/12/31 00:00:00.000000000;5216.0;345;1;AT1;AT;PD;1431;0.0
2020/12/31 00:00:00.000000000;5216.0;345;1;RT ;AT;PD;15;0.0
2020/12/31 00:00:00.000000000;5216.0;565;1;AT1;AT;CS;27;0.0
2020/12/31 00:00:00.000000000;5216.0;565;1;AT1;AT;PD;219;0.0
2020/12/31 00:00:00.000000000;5216.0;565;2;AT1;AT;PD;6;0.0
2020/12/31 00:00:00.000000000;5216.0;570;1;AT1;AT;PD;465;0.0
2020/12/31 00:00:00.000000000;5216.0;570;1;RT ;AT;PD;32;0.0
2020/12/31 00:00:00.000000000;5216.0;570;2;AT1;AT;PD;4;0.0
2020/12/31 00:00:00.000000000;5216.0;575;1;AT1;  ;PD;2490;0.0
2020/12/31 00:00:00.000000000;5216.0;575;2;AT1;  ;PD;2404;0.0
2020/12/31 00:00:00.000000000;5216.0;575;11;AT1;  ;PD;8;0.0
2020/12/31 00:00:00.000000000;5216.0;575;12;AT1;  ;PD;129;0.0
2020/12/31 00:00:00.000000000;5216.0;575;20;AT1;  ;PD;16;0.0
2020/12/31 00:00:00.000000000;5216.0;   ;  ;   ;AT;  ;1105114;0.0
2020/12/31 00:00:00.000000000;5216.0;   ;  ;   ;DS;  ;81997;0.0
2020/12/31 00:00:00.000000000;5216.0;000;00;0  ;  ;CS;222808;0.0
2020/12/31 00:00:00.000000000;5216.0;000;00;0  ;  ;O ;142;0.0
2020/12/31 00:00:00.000000000;5216.0;000;00;0  ;  ;PD;6217;0.0
2020/12/31 00:00:00.000000000;5216.0;000;00;0  ;AT;O ;122;0.0
2020/12/31 00:00:00.000000000;5216.0;000;00;0  ;AT;PD;30;0.0
2020/12/31 00:00:00.000000000;5216.0;000;00;COM;AT;O ;3;0.0
2020/12/31 00:00:00.000000000;5216.0;000;00;COM;AT;PD;239;0.0
2020/12/31 00:00:00.000000000;5216.0;125;01;AT1;  ;PD;5;0.0
2020/12/31 00:00:00.000000000;5216.0;125;02;AT1;  ;PD;524;0.0
2020/12/31 00:00:00.000000000;5216.0;125;02;RT ;  ;PD;16;0.0
2020/12/31 00:00:00.000000000;5216.0;160;01;AT1;AT;PD;1615;0.0
2020/12/31 00:00:00.000000000;5216.0;160;01;RT ;AT;PD;10;0.0
2020/12/31 00:00:00.000000000;5216.0;160;01;SF ;AT;PD;4;0.0
2020/12/31 00:00:00.000000000;5216.0;160;03;AT1;AT;PD;69;0.0
2020/12/31 00:00:00.000000000;5216.0;190;01;0  ;  ;O ;356;178.707546
2020/12/31 00:00:00.000000000;5216.0;190;01;0  ;  ;PD;142;7.195756
2020/12/31 00:00:00.000000000;5216.0;190;01;AT1;  ;O ;488;81.911888
2020/12/31 00:00:00.000000000;5216.0;190;01;AT1;  ;PD;6196;1082.580778
2020/12/31 00:00:00.000000000;5216.0;190;01;SF ;  ;O ;34;4.345964
2020/12/31 00:00:00.000000000;5216.0;190;01;SF ;  ;PD;500;86.13016
2020/12/31 00:00:00.000000000;5216.0;190;02;0  ;  ;CS;1824;131.798132
2020/12/31 00:00:00.000000000;5216.0;190;02;0  ;  ;PD;5998;109.831874
2020/12/31 00:00:00.000000000;5216.0;190;02;AT1;  ;CS;354;12.604417999999999
2020/12/31 00:00:00.000000000;5216.0;190;02;AT1;  ;PD;460356;13457.424958
2020/12/31 00:00:00.000000000;5216.0;210;01;AT1;AT;O ;1;0.0
2020/12/31 00:00:00.000000000;5216.0;210;01;AT1;AT;PD;442;0.0
2020/12/31 00:00:00.000000000;5216.0;210;01;RT ;AT;PD;3;0.0
2020/12/31 00:00:00.000000000;5216.0;255;00;AT1;  ;PD;21;0.0
2020/12/31 00:00:00.000000000;5216.0;255;01;AT1;  ;PD;104109;0.0
2020/12/31 00:00:00.000000000;5216.0;255;02;AT1;  ;PD;742;0.0
2020/12/31 00:00:00.000000000;5216.0;255;02;SF ;  ;PD;83;0.0
2020/12/31 00:00:00.000000000;5216.0;340;01;AT1;  ;PD;292;0.0
2020/12/31 00:00:00.000000000;5216.0;340;01;RT ;  ;PD;2;0.0
2020/12/31 00:00:00.000000000;5216.0;340;01;SF ;  ;PD;25;0.0
2020/12/31 00:00:00.000000000;5216.0;345;01;AT1;AT;PD;3;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;0  ;  ;0 ;409;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;0  ;  ;CS;1;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;0  ;  ;O ;3686;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;0  ;  ;PD;2381;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;0  ;AT;0 ;13;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;0  ;AT;O ;10014;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;0  ;AT;PD;124631;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;COM;  ;PD;1990;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;COM;AT;0 ;15;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;COM;AT;O ;5508;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;0;COM;AT;PD;367030;0.0
2020/12/31 00:00:00.000000000;6585.0;0.0;2;AT1;  ;PD;9;0.24579499999999999
2020/12/31 00:00:00.000000000;6585.0;0.0;2;AT1;AT;PD;54;0.0
2020/12/31 00:00:00.000000000;6585.0;135;1;AT1;  ;PD;12;0.0
2020/12/31 00:00:00.000000000;6585.0;135;2;AT1;  ;PD;164;0.0
2020/12/31 00:00:00.000000000;6585.0;160;0;AT1;AT;PD;56;0.0
2020/12/31 00:00:00.000000000;6585.0;160;1;AT1;AT;PD;61473;0.0
2020/12/31 00:00:00.000000000;6585.0;160;2;AT1;AT;PD;340;0.0
2020/12/31 00:00:00.000000000;6585.0;160;3;AT1;AT;O ;286;0.0
2020/12/31 00:00:00.000000000;6585.0;160;3;AT1;AT;PD;711;0.0
2020/12/31 00:00:00.000000000;6585.0;160;4;AT1;AT;PD;3817;0.0
2020/12/31 00:00:00.000000000;6585.0;160;6;AT1;AT;PD;8;0.0
2020/12/31 00:00:00.000000000;6585.0;160;10;AT1;AT;PD;16;0.0
2020/12/31 00:00:00.000000000;6585.0;160;12;AT1;AT;PD;2004;0.0
2020/12/31 00:00:00.000000000;6585.0;190.0;2;   ;  ;PD;30;0.3993
2020/12/31 00:00:00.000000000;6585.0;190.0;2;0  ;  ;0 ;180;11.565434999999999
2020/12/31 00:00:00.000000000;6585.0;190.0;2;0  ;  ;O ;2165;164.65061
